"","KeyCount","RebalanceActive","MaxFixedCache2BranchLength","RebalancingMode","Cache1Items","Cache2Items","Cache2ItemsGone","AvgTime"
"2813",5000,TRUE,8,"Mixed",588,3025.5,5732.25,13
"2814",5000,FALSE,8,"None",462,2984.5,5899,13.25
"2815",5000,TRUE,9,"Light",590.25,3014.75,5516.25,12.75
"2816",5000,TRUE,9,"Heavy",565.75,3100.75,5114.5,11.5
"2817",5000,TRUE,9,"Mixed",569.5,2968.25,5633.25,12
"2818",5000,FALSE,9,"None",607.25,2978,5771.5,12.75
"2819",5000,TRUE,10,"Light",575.5,3194.5,5215.75,11.25
"2820",5000,TRUE,10,"Heavy",552.75,3142.25,4840.25,11.5
"2821",5000,TRUE,10,"Mixed",593.75,3347.75,4448.5,9.75
"2822",5000,FALSE,10,"None",586.5,3267.75,4900.75,10.75
"2823",5000,TRUE,11,"Light",492.75,3187.5,5097.25,12.25
"2824",5000,TRUE,11,"Heavy",545.25,3304.75,3706.5,9.25
"2825",5000,TRUE,11,"Mixed",404,3295.25,3940.75,9.5
"2826",5000,FALSE,11,"None",489.5,3041.5,4723.25,11.5
"2827",5000,TRUE,12,"Light",555.5,3209,4445.25,10
"2828",5000,TRUE,12,"Heavy",483.25,3492.75,2886.25,7.5
"2829",5000,TRUE,12,"Mixed",505.5,3488.5,3047.25,7.5
"2830",5000,FALSE,12,"None",585.75,3217.25,4210.75,10
"2831",5000,TRUE,13,"Light",484.75,3317.75,3331.25,8
"2832",5000,TRUE,13,"Heavy",444.5,3646.25,2135.5,5.75
"2833",5000,TRUE,13,"Mixed",391.5,3588.25,2121.5,6
"2834",5000,FALSE,13,"None",547.25,3320.25,3685.5,8.5
"2835",5000,TRUE,14,"Light",510.5,3536.75,2938.25,7.5
"2836",5000,TRUE,14,"Heavy",329.75,3853,858.75,4
"2837",5000,TRUE,14,"Mixed",401,3734.75,1631,4.75
"2838",5000,FALSE,14,"None",526,3364.5,3592.25,9
"2839",5000,TRUE,15,"Light",418,3589,2420.75,6.5
"2840",5000,TRUE,15,"Heavy",289,3926,902.5,4
"2841",5000,TRUE,15,"Mixed",277.75,3989.25,892.5,4
"2842",5000,FALSE,15,"None",467.75,3624.5,2266.25,5.75
"2843",5000,TRUE,16,"Light",375.75,3804.75,1714.25,4.5
"2844",5000,TRUE,16,"Heavy",164.25,4072.75,224,2.75
"2845",5000,TRUE,16,"Mixed",276,3997.75,585.25,2.75
"2846",5000,FALSE,16,"None",474,3449,3237.25,7.75
"2847",5000,TRUE,17,"Light",353.75,3824.5,1519.75,4.75
"2848",5000,TRUE,17,"Heavy",244.75,4074.25,286.5,3
"2849",5000,TRUE,17,"Mixed",220.25,4097.25,25.75,3.25
"2850",5000,FALSE,17,"None",337.5,3810.75,1131.5,4.5
"2851",5000,TRUE,8,"Light",446.5,3131.25,4566.25,11.75
"2852",5000,TRUE,8,"Heavy",391.25,3025.25,4773,11.75
"2853",5000,TRUE,8,"Mixed",616,3134.75,5385.75,12.5
"2854",5000,FALSE,8,"None",628.75,2945.75,5984.25,13.75
"2855",5000,TRUE,9,"Light",600.75,2937.5,5713.25,13.25
"2856",5000,TRUE,9,"Heavy",527.75,2972.25,5811.75,13.5
"2857",5000,TRUE,9,"Mixed",498,2971,5540.75,12.5
"2858",5000,FALSE,9,"None",476.5,3003,5707.75,12.75
"2859",5000,TRUE,10,"Light",539,3247.25,5130.5,11.75
"2860",5000,TRUE,10,"Heavy",538.25,3225.5,4869.75,11.25
"2861",5000,TRUE,10,"Mixed",653.5,3147.75,4425.75,9.75
"2862",5000,FALSE,10,"None",438.75,3052.75,5132.5,12
"2863",5000,TRUE,11,"Light",485,3002.5,4789.25,11
"2864",5000,TRUE,11,"Heavy",563.5,3331.5,4065.75,9.25
"2865",5000,TRUE,11,"Mixed",558.5,3256.75,4157.5,10
"2866",5000,FALSE,11,"None",538.25,3233.75,4747.75,11
"2867",5000,TRUE,12,"Light",620,3288.75,4015.75,9.5
"2868",5000,TRUE,12,"Heavy",489.75,3411,2980.75,7.75
"2869",5000,TRUE,12,"Mixed",519.25,3385,3118.5,7.5
"2870",5000,FALSE,12,"None",560.5,3153,4135.5,9
"2871",5000,TRUE,13,"Light",533.25,3406,3600.25,8
"2872",5000,TRUE,13,"Heavy",437.75,3649.5,1874.75,5.75
"2873",5000,TRUE,13,"Mixed",376.25,3590,2508.5,6.5
"2874",5000,FALSE,13,"None",601,3221,4554,10.75
"2875",5000,TRUE,14,"Light",425,3382.25,3538.5,8.5
"2876",5000,TRUE,14,"Heavy",338.75,3841.5,1297,4.5
"2877",5000,TRUE,14,"Mixed",366.75,3716.75,1398.75,5.25
"2878",5000,FALSE,14,"None",493.25,3531.5,3009,7.5
"2879",5000,TRUE,15,"Light",450.5,3539.75,3026,7.75
"2880",5000,TRUE,15,"Heavy",298.75,3854,834.25,4
"2881",5000,TRUE,15,"Mixed",330.25,3867.5,967,4
"2882",5000,FALSE,15,"None",420.5,3675,1750,5.25
"2883",5000,TRUE,16,"Light",436.5,3656.5,2309,5.5
"2884",5000,TRUE,16,"Heavy",226.75,3969,530.5,2.75
"2885",5000,TRUE,16,"Mixed",274.5,4023,575.25,3
"2886",5000,FALSE,16,"None",347.5,3810,1322.25,4.5
"2887",5000,TRUE,17,"Light",380,3794.5,1713,5.25
"2888",5000,TRUE,17,"Heavy",245.25,4038,358.5,3.25
"2889",5000,TRUE,17,"Mixed",216,4077.25,220,2.75
"2890",5000,FALSE,17,"None",321,3860.5,842.75,3.75
"2891",5000,TRUE,8,"Light",622.25,3073.5,5609,12.5
"2892",5000,TRUE,8,"Heavy",492.5,3100.5,5918.75,14.25
"2893",5000,TRUE,8,"Mixed",483.75,2869.25,5920,13
"2894",5000,FALSE,8,"None",566,2953,5717.75,12.5
"2895",5000,TRUE,9,"Light",603.5,3117.5,5589.75,12.75
"2896",5000,TRUE,9,"Heavy",519,3071,5878.5,13.75
"2897",5000,TRUE,9,"Mixed",503.75,2565.75,6608.5,16
"2898",5000,FALSE,9,"None",499.5,3118.5,5391,13
"2899",5000,TRUE,10,"Light",411.5,3046.25,5170.25,12.75
"2900",5000,TRUE,10,"Heavy",471.5,3195.25,4509.75,12
"2901",5000,TRUE,10,"Mixed",654.75,2955.5,4673.75,10.75
"2902",5000,FALSE,10,"None",681,3183.25,5305.75,11.5
"2903",5000,TRUE,11,"Light",625.75,3284.25,4315.5,9.75
"2904",5000,TRUE,11,"Heavy",338.25,3150.25,3951.25,9
"2905",5000,TRUE,11,"Mixed",508,3256,3736.5,8.75
"2906",5000,FALSE,11,"None",629.25,3154.25,5203.75,11.75
"2907",5000,TRUE,12,"Light",592.5,3326.75,4076.75,9.5
"2908",5000,TRUE,12,"Heavy",493,3504.5,2943.25,7.5
"2909",5000,TRUE,12,"Mixed",484.25,3447,3039,7.75
"2910",5000,FALSE,12,"None",491.25,3347.25,4534.75,10.5
"2911",5000,TRUE,13,"Light",601.5,3307,4078,9.5
"2912",5000,TRUE,13,"Heavy",413,3694,1932.5,6.25
"2913",5000,TRUE,13,"Mixed",412.75,3673.75,2044.75,6
"2914",5000,FALSE,13,"None",522.5,3494.5,3032,7.75
"2915",5000,TRUE,14,"Light",544.75,3327.5,3638,8.75
"2916",5000,TRUE,14,"Heavy",377.5,3771.75,1511.25,4.75
"2917",5000,TRUE,14,"Mixed",375.25,3782.5,1423.75,5.25
"2918",5000,FALSE,14,"None",368.25,3486,2917.75,6.75
"2919",5000,TRUE,15,"Light",422,3456.25,2870,7.5
"2920",5000,TRUE,15,"Heavy",237,3881.5,1055.75,3.75
"2921",5000,TRUE,15,"Mixed",292.75,3997.5,674.25,3.75
"2922",5000,FALSE,15,"None",420.75,3690,2363,6.25
"2923",5000,TRUE,16,"Light",400.5,3671.5,2075,6
"2924",5000,TRUE,16,"Heavy",293.5,3921.25,592.25,3
"2925",5000,TRUE,16,"Mixed",275.5,4017.25,527.25,3.25
"2926",5000,FALSE,16,"None",374.75,3763.25,1843.5,5.25
"2927",5000,TRUE,17,"Light",398.25,3663.5,1985.5,6
"2928",5000,TRUE,17,"Heavy",247.25,4069,476.75,2.75
"2929",5000,TRUE,17,"Mixed",258.75,4007,415.5,3.25
"2930",5000,FALSE,17,"None",363.75,3834,1421,4.75
"2931",5000,TRUE,8,"Light",619,3081.5,5815.5,12.5
"2932",5000,TRUE,8,"Heavy",531.25,3012.5,5466,11.5
"2933",5000,TRUE,8,"Mixed",528.5,2984.5,5653.5,12.5
"2934",5000,FALSE,8,"None",627,3119.75,5771,12.5
"2935",5000,TRUE,9,"Light",562,3082,5504.25,12.75
"2936",5000,TRUE,9,"Heavy",560,3106.25,5441.5,12.25
"2937",5000,TRUE,9,"Mixed",452.75,3154.75,5461.75,13.25
"2938",5000,FALSE,9,"None",436.25,3298,4633,12
"2939",5000,TRUE,10,"Light",555,3320,4114.5,9.25
"2940",5000,TRUE,10,"Heavy",468.75,3010.75,4694.25,12
"2941",5000,TRUE,10,"Mixed",575,3136.5,4696.25,10.75
"2942",5000,FALSE,10,"None",566.5,3077.5,5277.75,11.75
"2943",5000,TRUE,11,"Light",649.25,3176.5,4515.25,10.25
"2944",5000,TRUE,11,"Heavy",572.75,3295.75,3525.5,8.5
"2945",5000,TRUE,11,"Mixed",565.25,3316.75,3838.5,8.75
"2946",5000,FALSE,11,"None",644.5,3128.5,4338.75,9.75
"2947",5000,TRUE,12,"Light",537.75,3175.5,3975.75,9.5
"2948",5000,TRUE,12,"Heavy",449,3375.75,2926.5,7.5
"2949",5000,TRUE,12,"Mixed",520.75,3446.25,2942.5,8
"2950",5000,FALSE,12,"None",587.25,3227.25,3982.5,8.75
"2951",5000,TRUE,13,"Light",591.75,3378,4061.5,9.25
"2952",5000,TRUE,13,"Heavy",437.25,3655,1959,5.75
"2953",5000,TRUE,13,"Mixed",461.25,3600,2130,6
"2954",5000,FALSE,13,"None",518.75,3433.75,3503.25,8.75
"2955",5000,TRUE,14,"Light",515.5,3431,3221,7.5
"2956",5000,TRUE,14,"Heavy",370.25,3736.25,1458.25,5
"2957",5000,TRUE,14,"Mixed",340.75,3858,1097.75,4
"2958",5000,FALSE,14,"None",505.25,3434.75,3686.75,8.5
"2959",5000,TRUE,15,"Light",463.75,3515.5,2708.5,6.5
"2960",5000,TRUE,15,"Heavy",268.75,3920.5,845.25,3.75
"2961",5000,TRUE,15,"Mixed",345.25,3882.5,950,3.75
"2962",5000,FALSE,15,"None",415.25,3577.75,2701.5,7
"2963",5000,TRUE,16,"Light",492.5,3460,2853.25,7.25
"2964",5000,TRUE,16,"Heavy",264,3997.5,446.5,3
"2965",5000,TRUE,16,"Mixed",253.75,4019,448.75,3.25
"2966",5000,FALSE,16,"None",420,3739,1969.5,5.5
"2967",5000,TRUE,17,"Light",406.75,3640.5,1768,5.25
"2968",5000,TRUE,17,"Heavy",243.5,4035.75,302.25,3
"2969",5000,TRUE,17,"Mixed",245.5,4049.25,341.75,3.25
"2970",5000,FALSE,17,"None",298.75,3916.75,792,3.75
"2971",5000,TRUE,8,"Light",475.5,3183.25,4582.5,11.5
"2972",5000,TRUE,8,"Heavy",563.25,2913.25,5878,14
"2973",5000,TRUE,8,"Mixed",424,3064.5,6091.5,14
"2974",5000,FALSE,8,"None",593.25,2974.25,5761.75,12.75
"2975",5000,TRUE,9,"Light",558.75,3098.25,5686.25,12.75
"2976",5000,TRUE,9,"Heavy",654,3055.5,5567.75,12.5
"2977",5000,TRUE,9,"Mixed",461,2992.25,5503.5,13
"2978",5000,FALSE,9,"None",591.25,3018.25,5513.5,12.25
"2979",5000,TRUE,10,"Light",632,3039,5309.25,11.25
"2980",5000,TRUE,10,"Heavy",461.5,3243.5,4621,10.5
"2981",5000,TRUE,10,"Mixed",502.25,2990,4687.75,11.25
"2982",5000,FALSE,10,"None",607.5,3224.25,4100.75,9
"2983",5000,TRUE,11,"Light",331,2953.25,4538.25,12
"2984",5000,TRUE,11,"Heavy",567,3202,3980,9
"2985",5000,TRUE,11,"Mixed",592.75,3325,3688.75,8.5
"2986",5000,FALSE,11,"None",587,3119.5,4652,11
"2987",5000,TRUE,12,"Light",554.5,3318.75,3920,8.75
"2988",5000,TRUE,12,"Heavy",493.75,3465.25,2944,7.5
"2989",5000,TRUE,12,"Mixed",503,3423.75,2933.5,7.25
"2990",5000,FALSE,12,"None",564,3338.25,3896.5,8.75
"2991",5000,TRUE,13,"Light",546,3306.75,4072,9.75
"2992",5000,TRUE,13,"Heavy",409.75,3703.25,1924.25,6
"2993",5000,TRUE,13,"Mixed",406.5,3666.75,1587.25,5.25
"2994",5000,FALSE,13,"None",497.25,3488.25,3213.75,7.5
"2995",5000,TRUE,14,"Light",491.25,3275.25,4179.5,9
"2996",5000,TRUE,14,"Heavy",362.5,3809.5,1233.5,4.5
"2997",5000,TRUE,14,"Mixed",311.75,3794.75,1350,4.5
"2998",5000,FALSE,14,"None",520,3520.75,2957.75,7.75
"2999",5000,TRUE,15,"Light",503.5,3546.25,3114,7.5
"3000",5000,TRUE,15,"Heavy",283.25,3965,986.5,4
"3001",5000,TRUE,15,"Mixed",328,3899.25,864.25,4.25
"3002",5000,FALSE,15,"None",434.5,3632,2241.75,6.25
"3003",5000,TRUE,16,"Light",410.75,3731,1800.75,5.5
"3004",5000,TRUE,16,"Heavy",285,3996,601.5,3.5
"3005",5000,TRUE,16,"Mixed",225.75,4031.75,379,2.75
"3006",5000,FALSE,16,"None",415.5,3675,1784.25,5.25
"3007",5000,TRUE,17,"Light",394.75,3771.5,1694.75,5.25
"3008",5000,TRUE,17,"Heavy",190.75,4047,202.75,2.75
"3009",5000,TRUE,17,"Mixed",229.75,4094.25,209.5,3
"3010",5000,FALSE,17,"None",374.75,3726.25,1431.25,5
"3011",5000,TRUE,8,"Light",664.25,3145.25,5668,12.5
"3012",5000,TRUE,8,"Heavy",429.5,2812.25,5736.75,14.5
"3013",5000,TRUE,8,"Mixed",513.75,2923.5,5733.5,12.5
"3014",5000,FALSE,8,"None",535.5,2889,5648,12
"3015",5000,TRUE,9,"Light",411.75,2949.75,5704.5,13.5
"3016",5000,TRUE,9,"Heavy",577,3143.5,5106.25,11.25
"3017",5000,TRUE,9,"Mixed",710.25,2907.25,5642.75,12.25
"3018",5000,FALSE,9,"None",434.25,2923.5,6013.25,13.25
"3019",5000,TRUE,10,"Light",578,3159.75,5636.75,12.5
"3020",5000,TRUE,10,"Heavy",588,3190.25,4876.25,11.25
"3021",5000,TRUE,10,"Mixed",481.75,3180,4493.75,11
"3022",5000,FALSE,10,"None",609.5,3006.75,5105.5,11.25
"3023",5000,TRUE,11,"Light",457.5,3196.5,4627,11.5
"3024",5000,TRUE,11,"Heavy",537.5,3105,4066.5,9.5
"3025",5000,TRUE,11,"Mixed",600.5,3365.5,3619.25,8.25
"3026",5000,FALSE,11,"None",581.75,3174.25,4601.5,10.25
"3027",5000,TRUE,12,"Light",639,3263.25,4787.75,10.5
"3028",5000,TRUE,12,"Heavy",477.75,3388.5,3040.5,7.5
"3029",5000,TRUE,12,"Mixed",523.75,3437,2672.75,7.25
"3030",5000,FALSE,12,"None",608.5,3298.25,4115.25,9.5
"3031",500,TRUE,10,"Mixed",22.75,415.5,11,2
"3032",500,FALSE,10,"None",39.25,390.5,129,4.5
"3033",500,TRUE,11,"Light",37,387.25,93.5,4
"3034",500,TRUE,11,"Heavy",23.5,414,13,2.75
"3035",500,TRUE,11,"Mixed",20.5,420.75,1.25,2.25
"3036",500,FALSE,11,"None",35,396,94.5,3.75
"3037",500,TRUE,12,"Light",35,393,124,4.5
"3038",500,TRUE,12,"Heavy",21.5,419.5,4,2.25
"3039",500,TRUE,12,"Mixed",21,420.5,2.25,2.25
"3040",500,FALSE,12,"None",28.25,404.75,38.25,3
"3041",500,TRUE,13,"Light",25.25,411.75,21.75,2.5
"3042",500,TRUE,13,"Heavy",21.25,420.5,1.5,2
"3043",500,TRUE,13,"Mixed",20.75,420.75,0.25,1.75
"3044",500,FALSE,13,"None",24.25,414.5,16.5,2.5
"3045",500,TRUE,14,"Light",22.5,417,4.5,2
"3046",500,TRUE,14,"Heavy",20.75,421,0,2
"3047",500,TRUE,14,"Mixed",23,418.25,0,2
"3048",500,FALSE,14,"None",22.5,415.5,8.25,2.25
"3049",500,TRUE,15,"Light",20.25,414.75,2,2
"3050",500,TRUE,15,"Heavy",21,420.5,0.75,2.25
"3051",500,TRUE,15,"Mixed",20.75,421,0.25,2
"3052",500,FALSE,15,"None",21.5,418.75,3.25,2.25
"3053",500,TRUE,16,"Light",22.25,417.25,3.75,2.25
"3054",500,TRUE,16,"Heavy",20.75,420.75,0,2.25
"3055",500,TRUE,16,"Mixed",20.75,420.75,0,2.25
"3056",500,FALSE,16,"None",21.5,419.25,1.25,1.75
"3057",500,TRUE,17,"Light",21,417.25,0.5,2
"3058",500,TRUE,17,"Heavy",20.25,415.5,0.25,1.75
"3059",500,TRUE,17,"Mixed",21.5,419,0.25,2.25
"3060",500,FALSE,17,"None",21.25,420,0.5,1.75
"3061",5000,TRUE,13,"Light",473.25,3219,4762.5,11
"3062",5000,TRUE,13,"Heavy",409.5,3629.25,2173.25,5.75
"3063",5000,TRUE,13,"Mixed",437.25,3629,2095.5,6
"3064",5000,FALSE,13,"None",525.25,3488.25,3311,7.75
"3065",5000,TRUE,14,"Light",495,3418,3212,7.75
"3066",5000,TRUE,14,"Heavy",310.5,3830,1398.25,4.5
"3067",5000,TRUE,14,"Mixed",372.75,3782.25,1542.25,5
"3068",5000,FALSE,14,"None",517.25,3526,3136.75,8
"3069",5000,TRUE,15,"Light",510.25,3486.75,2990.75,7.5
"3070",5000,TRUE,15,"Heavy",301,3971.75,902.75,4
"3071",5000,TRUE,15,"Mixed",237.5,3929.75,706.25,3.25
"3072",5000,FALSE,15,"None",456.5,3562.75,2418.75,6.5
"3073",5000,TRUE,16,"Light",407.75,3718.5,2011.5,6
"3074",5000,TRUE,16,"Heavy",266.25,4009.5,618.75,3.5
"3075",5000,TRUE,16,"Mixed",262.5,4049,403.25,3.25
"3076",5000,FALSE,16,"None",357.25,3834.75,1167.25,4.5
"3077",5000,TRUE,17,"Light",427.5,3679.25,2048.75,5.75
"3078",5000,TRUE,17,"Heavy",225.75,4090.5,234.25,3
"3079",5000,TRUE,17,"Mixed",232.25,4033.5,269,3
"3080",5000,FALSE,17,"None",333,3933.25,851,3.75
"3081",5000,TRUE,8,"Light",499,3012.5,5812.75,12
"3082",5000,TRUE,8,"Heavy",571.75,3060,5814.5,12.75
"3083",5000,TRUE,8,"Mixed",623,3093.75,5582.5,12
"3084",5000,FALSE,8,"None",662,3052,5752.5,12.5
"3085",5000,TRUE,9,"Light",584.75,3077.5,5432.25,12.75
"3086",5000,TRUE,9,"Heavy",615.25,3130.25,5797,13.25
"3087",5000,TRUE,9,"Mixed",641,3071.5,5346.25,11.75
"3088",5000,FALSE,9,"None",579,3039.25,5826.25,13
"3089",5000,TRUE,10,"Light",518.75,3126.75,5005.75,11.75
"3090",5000,TRUE,10,"Heavy",551.75,3109.75,4722.75,11.5
"3091",5000,TRUE,10,"Mixed",517.75,2975,4655.75,12
"3092",5000,FALSE,10,"None",452.25,3112.5,4637.25,11.5
"3093",5000,TRUE,11,"Light",574.25,3124.25,4639.75,9.75
"3094",5000,TRUE,11,"Heavy",586.75,3294.75,3824.25,8.75
"3095",5000,TRUE,11,"Mixed",553.25,3270.25,3805.75,9
"3096",5000,FALSE,11,"None",611.75,3258.75,4609.5,10
"3097",5000,TRUE,12,"Light",542.5,3117.75,4594,10.5
"3098",5000,TRUE,12,"Heavy",474.5,3495.75,2848.75,7.25
"3099",5000,TRUE,12,"Mixed",485,3516,2956.25,7.75
"3100",5000,FALSE,12,"None",546.5,3178.5,4536.25,10.5
"3101",5000,TRUE,13,"Light",460,3365.75,3807.25,9.25
"3102",5000,TRUE,13,"Heavy",430.5,3685,2055.5,6
"3103",5000,TRUE,13,"Mixed",454.25,3573,2001.5,6
"3104",5000,FALSE,13,"None",444.75,3327.75,3544.5,8.25
"3105",5000,TRUE,14,"Light",471.25,3415.75,3362.75,8.25
"3106",5000,TRUE,14,"Heavy",361.25,3680.25,1548.25,4.5
"3107",5000,TRUE,14,"Mixed",372,3796.5,1397.75,4.5
"3108",5000,FALSE,14,"None",489.25,3435,2901.5,7.5
"3109",5000,TRUE,15,"Light",428.25,3680,1831,5.75
"3110",5000,TRUE,15,"Heavy",298.75,3964.75,866.25,4.25
"3111",5000,TRUE,15,"Mixed",298.5,3927,803.25,4
"3112",5000,FALSE,15,"None",521,3532.75,3010,7.5
"3113",5000,TRUE,16,"Light",330.75,3715,2135.25,6.25
"3114",5000,TRUE,16,"Heavy",282,3998,561,3.25
"3115",5000,TRUE,16,"Mixed",255.5,4024.5,473.5,2.75
"3116",5000,FALSE,16,"None",386.5,3734.5,1989,6
"3117",5000,TRUE,17,"Light",380.5,3743.5,1348.25,5
"3118",5000,TRUE,17,"Heavy",286,3982,496.25,3.5
"3119",5000,TRUE,17,"Mixed",182.25,4080,227,2.75
"3120",5000,FALSE,17,"None",372.5,3787.75,1578.25,5.25
"3121",5000,TRUE,8,"Light",437.5,3236.5,4514.5,11.25
"3122",5000,TRUE,8,"Heavy",428.75,2956.75,4591.75,12.25
"3123",5000,TRUE,8,"Mixed",383,2734.75,4589,11.25
"3124",5000,FALSE,8,"None",561.5,3130.25,5304,12.25
"3125",5000,TRUE,9,"Light",567.5,3068.5,5766,13.25
"3126",5000,TRUE,9,"Heavy",564,3111,5376.25,11.5
"3127",5000,TRUE,9,"Mixed",632.25,2933,5659.25,12.5
"3128",5000,FALSE,9,"None",619,3159.75,5865.75,13
"3129",5000,TRUE,10,"Light",483.75,3075.25,5301.25,12.75
"3130",5000,TRUE,10,"Heavy",614.75,3240.75,5069,11.25
"3131",5000,TRUE,10,"Mixed",562,3169.25,4526.75,10.25
"3132",5000,FALSE,10,"None",534.75,3112.5,5174,11.25
"3133",5000,TRUE,11,"Light",542.5,3306.75,4503,10.25
"3134",5000,TRUE,11,"Heavy",456.5,3127.25,3852.5,9.75
"3135",5000,TRUE,11,"Mixed",550.75,3339.5,4131.25,9.5
"3136",5000,FALSE,11,"None",479.75,3232.5,4627,11.25
"3137",5000,TRUE,12,"Light",621.5,3284.25,4408,9.75
"3138",5000,TRUE,12,"Heavy",478.75,3471,2911.75,7.75
"3139",5000,TRUE,12,"Mixed",519,3439.25,3003.75,7.75
"3140",5000,FALSE,12,"None",581.5,3400.5,4066,9
"3141",5000,TRUE,13,"Light",545.5,3365,3458,8.5
"3142",5000,TRUE,13,"Heavy",416.75,3610.25,2116.5,5.75
"3143",5000,TRUE,13,"Mixed",391,3672.75,1988.5,5.5
"3144",5000,FALSE,13,"None",527,3442.5,3277,8
"3145",5000,TRUE,14,"Light",534.25,3379.75,3765,9.25
"3146",5000,TRUE,14,"Heavy",400,3714.5,1455.25,5
"3147",5000,TRUE,14,"Mixed",294,3835.75,1239.5,4.25
"3148",5000,FALSE,14,"None",461.75,3550.25,2531.75,7
"3149",5000,TRUE,15,"Light",493,3440.5,3135.5,7.5
"3150",5000,TRUE,15,"Heavy",273,3999.25,665.25,3.75
"3151",5000,TRUE,15,"Mixed",318.5,3905,744,4
"3152",5000,FALSE,15,"None",442,3594.75,2691.5,7.25
"3153",5000,TRUE,16,"Light",503,3509.5,3023.5,7.75
"3154",5000,TRUE,16,"Heavy",263.25,4012,560,3.25
"3155",5000,TRUE,16,"Mixed",260,4043.25,391.25,3.25
"3156",5000,FALSE,16,"None",385.5,3784.75,1694.5,4.5
"3157",5000,TRUE,17,"Light",347,3690.5,2012,5.5
"3158",5000,TRUE,17,"Heavy",231,4069.75,203,3
"3159",5000,TRUE,17,"Mixed",258.75,4054.5,502.5,3.5
"3160",5000,FALSE,17,"None",325.25,3870.25,888.75,4.25
"3161",5000,TRUE,8,"Light",633.5,3053.75,5938.25,12.75
"3162",5000,TRUE,8,"Heavy",744.75,2938.5,6193.5,13.25
"3163",5000,TRUE,8,"Mixed",501.25,3022.75,5634.5,13.5
"3164",5000,FALSE,8,"None",550.25,3160.5,5652.5,13.25
"3165",5000,TRUE,9,"Light",339.25,3052.25,4558,12
"3166",5000,TRUE,9,"Heavy",407.25,2961.75,4676.5,12.25
"3167",5000,TRUE,9,"Mixed",413.75,3299.75,4542.25,12
"3168",5000,FALSE,9,"None",570.5,2984.5,5543,12
"3169",5000,TRUE,10,"Light",625.75,3019,5252.75,11.5
"3170",5000,TRUE,10,"Heavy",652.75,3144.75,4391,9.75
"3171",5000,TRUE,10,"Mixed",533.75,3133,5001,12
"3172",5000,FALSE,10,"None",586.5,3105.5,5253.75,12.25
"3173",5000,TRUE,11,"Light",524.75,3093,4715,11.5
"3174",5000,TRUE,11,"Heavy",619,3229.75,3796.5,9
"3175",5000,TRUE,11,"Mixed",620.25,3262.25,3963.5,9.25
"3176",5000,FALSE,11,"None",432,3235.5,4682,11
"3177",5000,TRUE,12,"Light",559,3161.75,4195,9.75
"3178",5000,TRUE,12,"Heavy",489.25,3453.75,2927.25,7.25
"3179",5000,TRUE,12,"Mixed",554.75,3447.75,3061.75,7.25
"3180",5000,FALSE,12,"None",587.75,3128.75,4466.75,10
"3181",5000,TRUE,13,"Light",403.25,3232.25,4081.5,9.25
"3182",5000,TRUE,13,"Heavy",406.75,3580,2357.75,6.25
"3183",5000,TRUE,13,"Mixed",435,3700,1956.75,6
"3184",5000,FALSE,13,"None",516.25,3347.25,3156,7.5
"3185",5000,TRUE,14,"Light",447.25,3447.25,3239.5,8.25
"3186",5000,TRUE,14,"Heavy",351,3811,1519.5,4.75
"3187",5000,TRUE,14,"Mixed",351.5,3816.5,1269,4.5
"3188",5000,FALSE,14,"None",545.75,3479.25,3133,7.25
"3189",5000,TRUE,15,"Light",380,3375.25,3098.25,7.5
"3190",5000,TRUE,15,"Heavy",319.25,3952.75,948,4
"3191",5000,TRUE,15,"Mixed",314.75,3962,982,4
"3192",5000,FALSE,15,"None",469.5,3550,2636.25,6.75
"3193",5000,TRUE,16,"Light",380.25,3706.75,1694.5,5
"3194",5000,TRUE,16,"Heavy",271.25,4000,492.25,3
"3195",5000,TRUE,16,"Mixed",266.75,3982.75,459.5,3
"3196",5000,FALSE,16,"None",341.75,3793.5,1367.5,4.5
"3197",5000,TRUE,17,"Light",332,4996.5,1087.75,4.25
"3198",5000,TRUE,17,"Heavy",245.75,4075.25,271,2.75
"3199",5000,TRUE,17,"Mixed",256,4033,322.75,3.25
"3200",5000,FALSE,17,"None",358,3841,1258.75,4.5
"3201",5000,TRUE,8,"Light",667.75,3156.5,5603.5,12.5
"3202",5000,TRUE,8,"Heavy",457.75,2828.75,5641.25,13
"3203",5000,TRUE,8,"Mixed",580.25,3076.25,5555.5,12.5
"3204",5000,FALSE,8,"None",582.75,2938.25,5882,12.25
"3205",5000,TRUE,9,"Light",664,3120,5881.75,13
"3206",5000,TRUE,9,"Heavy",594.5,3343.75,4729.25,11
"3207",5000,TRUE,9,"Mixed",731.5,2993.75,5485,11.75
"3208",5000,FALSE,9,"None",587.75,6358.5,4714.5,11.5
"3209",5000,TRUE,10,"Light",424.75,2965,4604.25,12
"3210",5000,TRUE,10,"Heavy",493,8205.5,3840.5,10
"3211",5000,TRUE,10,"Mixed",608,3193,4487.75,10.25
"3212",5000,FALSE,10,"None",656.5,3139.5,4568.5,10.5
"3213",5000,TRUE,11,"Light",643.25,3079.5,4334.5,9.75
"3214",5000,TRUE,11,"Heavy",459.75,5348,3468,8.75
"3215",5000,TRUE,11,"Mixed",571.25,3370.25,3849.5,9
"3216",5000,FALSE,11,"None",614.5,3164.5,3982.25,9.25
"3217",5000,TRUE,12,"Light",595.5,3327.75,4153,9.25
